code,name,price
01681,康臣葯業集團s,3.93
01682,杭品生活科技,0.23
01683,曠逸國際,1.12
01685,博耳電力,0.28
01686,新意網集團s,5.3
01689,華禧控股,1.82
01690,立基工程控股,0.0
01691,ＪＳ環球生活,6.86
01692,登輝控股,0.75
01693,璋利國際,0.105
01695,椰豐集團,0.073
01696,復銳醫療科技,2.61
01697,山東國信,0.73
01698,博士蛙國際,0.0
01699,普甜食品,0.255
01701,途屹控股,2.5
01702,東光化工,0.0
01703,首灃控股,0.33
01705,賓仕國際控股,0.39
01706,雙運控股,0.084
01707,致浩達控股,0.41
01708,南京三寶科技s,2.06
01709,德林控股,0.58
01710,致豐工業電子,0.0
01711,歐化,0.0
01712,龍資源,0.0
01713,四川能投發展,1.87
01715,米技國際控股,0.295
01716,毛記葵涌,0.58
01717,澳優乳業s,12.84
01718,宏基集團控股,0.58
01719,中國通商集團,0.69
01720,普天通信集團,1.28
01721,FSM Holdings,0.0
01722,建鵬控股,0.10300000000000001
01723,港亞控股,3.55
01725,恒達科技控股,1.48
01726,HKE Holdings,0.0
01727,河北建設s,4.84
01728,正通汽車s,1.15
01729,匯聚科技,0.32
01730,LHN,0.0
01731,其利工業集團,0.265
01732,象興國際,0.0
01733,易大宗,0.207
01735,中環控股,14.66
01736,中國育兒網絡,0.18
01737,亞洲實業集團,0.1
01738,飛尚無煙煤,1.03
01739,齊屹科技s,0.0
01740,新石文化,0.265
01741,日贏控股,0.0
01742,HPC Holdings,0.078
01743,蒼南儀錶,48.75
01745,驢跡科技,0.85
01746,萬順集團控股,0.385
01747,Home Control,0.58
01748,信源企業集團,0.0
01749,杉杉品牌,0.0
01750,全達電器集團控股,0.095
01751,景聯集團,0.3
01752,澳洲成峰高教,0.255
01753,兌吧,2.15
01755,新城悅服務s,17.34
01756,華立大學集團,2.88
01757,俊裕地基集團,0.172
01758,博駿教育,0.41
01759,中油潔能控股,0.0
01760,英恒科技,0.0
01761,寶寶樹集團,0.97
01762,萬咖壹聯,0.65
01763,中國同輻,17.0
01765,希望教育集團s,1.88
01766,中國中車s,4.07
01767,TS Wonders,0.4
01769,思考樂教育,10.28
01771,新豐泰集團,0.0
01772,贛鋒鋰業s,25.55
01773,天立教育s,3.4
01775,精英匯集團,0.38
01776,廣發証券s,8.13
01777,花樣年控股s,1.4
01778,彩生活服務s,3.5
01780,B & D Strategic,0.5
01781,新昌創展控股,0.092
01782,飛思達科技,0.51
01783,金侖控股有限公司,0.0
01785,成都高速,0.0
01786,鐵建裝備,1.12
01787,山東黃金s,22.65
01788,國泰君安國際s,1.02
01789,愛康醫療s,23.85
01790,達力環保,0.0
01792,CMON Ltd,0.0
01793,偉工控股,0.145
01796,耀高控股,0.0
01797,新東方在線s,37.85
01798,大唐新能源s,0.6
01799,新特能源s,0.0
01800,中國交通建設s,5.08
01801,信達生物－Ｂs,35.25
01802,文業集團,0.85
01803,北京體育文化,0.223
01806,匯付天下s,2.05
01808,企展控股,0.204
01809,浦林成山s,7.12
01810,小米集團－Ｗs,10.28
01811,中廣核新能源s,1.6
01812,晨鳴紙業,3.04
01813,合景泰富集團s,11.28
01815,金貓銀貓,0.53
01816,中國廣核電力股份s,1.95
01817,慕尚集團控股s,6.27
01818,招金礦業s,9.01
01820,濟豐包裝,0.0
01821,ESR,16.84
01822,弘達金融控股,0.01
01823,華昱高速,0.0
01825,美臻集團,0.0
01826,達飛控股,0.25
01827,卓珈控股,0.61
01829,中國機械工程s,2.09
01830,必瘦站,2.14
01831,十方控股,0.0
01832,海天地悅旅,0.0
01833,平安好醫生s,114.7
01835,瑞威資管,0.0
01836,九興控股s,7.69
01837,五谷磨房s,0.73
01838,ChinaProperties,0.45
01839,中集車輛,6.0
01841,優越集團控股,0.0
01842,植華集團,0.51
01843,快餐帝國,0.22399999999999998
01845,維港環保科技,0.51
01846,德視佳,5.54
01847,雲南建投混凝土,1.94
01848,中國飛機租賃s,6.72
01849,創世紀集團控股,0.39
01850,海鑫集團,0.0
01851,銀杏教育,2.49
01853,吉林省春城熱力,1.95
01854,展程控股,0.1
01856,依波路控股,0.0
01857,中國光大水務s,1.29
01858,春立醫療器械s,49.8
01859,煜盛文化,2.09
01860,匯量科技s,4.23
01861,保寶龍科技,1.31
01862,景瑞控股s,2.42
01863,中國龍天集團,0.0
01865,管道工程,0.92
01866,中國心連心化肥,1.95
01867,樂嘉思控股,0.0
01868,同方友友,0.51
01869,利寶閣集團,0.25
01870,益美國際控股,0.38
01871,向中國際,0.27
01872,冠轈控股,0.14
01873,維亞生物s,4.73
01875,東曜藥業－Ｂ,4.84
01876,百威亞太s,21.4
01877,君實生物－Ｂs,34.6
01878,南戈壁－Ｓ,0.57
01881,富豪產業信託s,1.36
01882,海天國際s,14.56
01883,中信國際電訊s,2.84
01884,eprint集團,0.28
01885,中國優材,1.81
01886,匯源果汁,0.0
01888,建滔積層板s,7.17
01889,三愛健康集團,0.0
01890,中國科培s,4.48
01891,興合控股,0.102
01894,恒益控股,2.65
01895,鑫苑服務,2.58
01896,貓眼娛樂s,10.18
01897,美亨實業,0.62
01898,中煤能源s,2.09
01899,興達國際s,1.81
01900,中國智能交通,0.149
01901,飛揚集團,0.79
01902,銀城國際控股,2.48
01903,JBB Builders,0.0
01905,海通恆信,1.42
01906,博尼控股,0.54
01907,中國旭陽集團s,2.23
01908,建發國際集團s,11.06
01909,火岩控股,4.09
01910,新秀麗s,6.59
01911,華興資本控股s,12.66
01912,康特隆科技,3.05
01913,普拉達s,25.9
01915,泰和小貸,0.0
01916,江西銀行s,3.43
01917,豆盟科技,0.155
01918,融創中國s,33.0
01919,中遠海控s,2.08
01920,恆新豐控股,0.133
01921,達力普控股,1.11
01922,銀城生活服務,2.06
01925,曠世控股,0.94
01928,金沙中國有限公司s,31.8
01929,周大福s,6.27
01930,勛龍,0.68
01931,華檢醫療,3.06
01932,中漆集團,0.4
01933,元力控股,0.0
01935,嘉宏教育,1.64
01937,佳辰控股,0.11900000000000001
01938,珠江鋼管,0.141
01939,東京中央拍賣,0.6
01941,燁星集團,1.36
01942,MOG Holdings,0.43
01943,銀濤控股,0.0
01949,Platt Nera,0.3
01950,深藍科技控股,1.37
01951,錦欣生殖s,10.36
01955,莊臣控股,0.68
01958,北京汽車股份s,3.14
01959,世紀聯合控股,0.45
01960,TBK & Sons Hldgs,0.23600000000000002
01961,九尊數字互娛,0.94
01962,訓修實業集團,1.03
01963,重慶銀行股份s,3.82
01966,中駿集團控股s,3.33
01967,信懇智能,6.86
01968,興紡控股,0.0
01969,中國春來,0.0
01970,IMAX Chinas,11.66
01972,太古地產s,21.25
01975,新興印刷,0.43
01977,安樂工程,1.05
01978,敘福樓集團,0.365
01979,天寶集團,0.72
01980,天鴿互動,1.32
01982,南旋控股,0.405
01983,瀘州銀行,2.58
01985,美高域,0.76
01986,彩客化學,1.32
01987,Beng Soon Machinery,0.72
01988,民生銀行s,5.59
01989,松齡護老集團,0.0
01990,興華港口控股,0.81
01991,大洋集團,0.24
01992,復星旅遊文化s,6.84
01993,雅仕維傳媒,5.49
01995,永升生活服務s,10.44
01996,弘陽地產s,2.42
01997,九龍倉置業s,30.3
01998,飛克國際,0.0
01999,敏華控股s,4.38
02000,晨訊科技,0.226
02001,新高教集團s,3.55
02002,陽光紙業,0.99
02003,維信金科,5.91
02005,石四藥集團s,5.99
02006,錦江資本s,1.4
02007,碧桂園s,9.53
02008,鳳凰衛視投資,0.42
02009,金隅集團s,1.97
02010,瑞年國際,0.0
02011,中國恒泰集團,2.14
02012,陽光油砂,1.67
02013,微盟集團s,5.81
02014,浩澤淨水,0.305
02016,浙商銀行s,3.48
02017,滄海控股,0.0
02018,瑞聲科技s,37.0
02019,德信中國s,3.09
02020,安踏體育s,64.8
02022,遊萊互動,0.09300000000000001
02023,中國綠島科技,0.89
02025,瑞豐動力,0.0
02028,映美控股,0.23399999999999999
02030,卡賓服飾,1.13
02031,澳至尊,0.0
02033,時計寶,0.91
02038,富智康集團s,0.86
02039,中集集團s,6.9
02048,易居企業控股s,6.5
02051,51信用卡s,0.62
02060,浦江國際,3.18
02066,盛京銀行s,7.12
02068,中鋁國際工程,1.52
02078,榮陽實業,0.305
02080,奧克斯國際控股,0.405
02083,大自然家居,1.21
02086,海航科技投資,0.45
02088,西王置業,0.095
02098,卓爾智聯s,0.78
02099,中國黃金國際s,4.18
02100,百奧家庭互動,0.9
02103,新力控股集團,4.17
02108,K2 F&B,0.172
02111,超盈國際控股,0.0
02112,優庫資源,0.14800000000000002
02113,世紀集團國際,0.0
02116,江蘇創新,0.3
02118,天山發展控股,3.04
02119,捷榮國際控股,1.01
02120,康寧醫院,17.96
02122,凱知樂國際,0.0
02123,金盾控股,0.0
02128,中國聯塑集團s,10.3
02133,信盛礦業,0.021
02136,利福中國,1.7
02138,香港醫思醫療集團,4.15
02139,甘肅銀行s,0.84
02163,遠大住工,9.5
02166,芯智控股,0.0
02168,佳兆業美好,26.95
02178,百勤油服,0.0
02180,萬寶盛華,8.6
02181,邁博藥業－Ｂ,1.07
02182,天長集團,0.4
02183,三盛控股,7.4
02186,綠葉製藥集團s,4.02
02188,泰坦能源技術,0.395
02189,嘉濤（香港）控股,0.0
02193,萬景控股,0.0
02196,上海復星醫藥s,29.65
02198,中國三江化工,1.63
02199,維珍妮s,3.5
02202,萬科企業股份s,24.8
02203,腦洞科技,0.385
02208,金風科技s,7.32
02211,大健康國際,0.048
02212,高鵬礦業,0.021
02213,益華控股,0.0
02218,安德利果汁,4.95
02221,創業集團控股,0.22
02222,雷士國際,0.172
02223,卡撒天嬌,0.6
02225,今海國際,0.0
02226,老恒和釀造,2.35
02227,守益控股,0.395
02228,中國節能海東青,0.0
02230,羚邦集團,0.16399999999999998
02231,景業名邦集團,3.0
02232,晶苑國際集團s,2.03
02233,西部水泥s,1.37
02236,惠生工程技術服務,0.75
02238,廣汽集團s,6.45
02239,國微控股,0.0
02255,海昌海洋公園s,0.58
02258,華滋國際海洋,0.96
02262,梁志天設計集團,1.3
02263,富石金融控股,0.182
02266,黎氏企業,0.0
02268,優源控股,0.0
02269,藥明生物s,120.5
02277,華融投資股份,0.0
02278,海藍控股,3.07
02280,慧聰集團s,1.29
02281,興瀘水務,1.24
02282,美高梅中國s,9.28
02283,東江集團控股s,2.4
02286,辰興發展控股,2.16
02288,宏基資本,0.475
02289,創美藥業,0.0
02292,晉安實業,0.0
02293,百本醫護,0.0
02296,華記環球集團,0.249
02298,都市麗人,1.0
02299,百宏實業s,4.93
02300,澳科控股,1.41
02302,中核國際,2.28
02303,恒興黃金控股,2.26
02307,錦興國際控股,0.425
02308,研祥智能,0.71
02309,伯明翰體育,0.121
02310,申基國際,0.0
02312,中國金融租賃,0.128
02313,申洲國際s,91.35
02314,理文造紙s,4.84
02317,味丹國際,0.7
02318,中國平安s,78.55
02319,蒙牛乳業s,27.5
02320,合豐集團,0.275
02322,香港潮商集團s,0.91
02323,港橋金融控股,0.73
02324,首都創投,0.0
02326,新源萬恒控股,0.012
02327,美瑞健康國際,0.31
02328,中國財險s,7.27
02329,國瑞置業s,1.36
02330,中國上城,0.0
02331,李寧s,24.2
02333,長城汽車s,4.93
02336,海亮國際,0.0
02337,眾誠能源,5.26
02338,濰柴動力s,14.1
02339,京西國際,0.385
02340,昇捷控股,0.0
02341,中怡國際,1.22
02342,京信通信s,3.5
02343,太平洋航運s,0.99
02345,上海集優,0.58
02346,星宇控股,1.39
02348,東瑞製葯,1.16
02349,中國城市基礎設施,0.0
02355,寶業集團,4.58
02356,大新銀行集團s,7.13
02357,中國航空科技工業s,2.96
02358,久融控股,0.127
02359,藥明康德s,113.4
02360,優品３６０,1.87
02362,金川國際s,0.47
02363,通達宏泰,0.6
02366,星美文化旅遊,0.081
02368,鷹美,0.0
02369,酷派集團,0.17
02371,創聯教育金融,0.0
02377,博奇環保,1.3
02378,保誠s,99.0
02379,中天國際,0.32
02380,中國電力s,1.51
02382,舜宇光學科技s,108.1
02383,ＴＯＭ集團s,1.07
02386,中石化煉化工程s,3.46
02388,中銀香港s,23.5
02389,北控醫療健康,0.151
02393,巨星醫療控股,1.29
02398,友佳國際,0.61
02399,虎都,1.82
02400,心動公司,20.85
02448,恆宇集團,1.13
02488,元征科技,3.66
02500,啟明醫療－Ｂ,58.9
02528,尚晉國際控股,1.07
02552,華領醫藥－Ｂs,3.01
02558,晉商銀行s,1.45
02588,中銀航空租賃s,52.8
02600,中國鋁業s,1.5
02601,中國太保s,23.9
02606,藍光嘉寶服務,40.0
02607,上海醫藥s,14.18
02608,陽光１００中國s,1.36
02611,國泰君安s,10.96
02616,基石藥業－Ｂs,8.65
02623,愛德新能源,0.051
02628,中國人壽s,15.9
02633,雅各臣科研製藥,1.47
02638,港燈電力投資-SSs,7.89
02660,禪遊科技,0.8
02662,承興國際控股,0.0
02663,應力控股,0.23
02666,環球醫療s,4.68
02668,百德國際,0.37
02669,中海物業s,8.75
02678,天虹紡織s,5.55
02680,創陞控股,0.55
02682,潤利海事,0.0
02683,華新手袋國際控股,0.0
02686,亞美能源,1.19
02688,新奧能源s,81.0
02689,玖龍紙業s,7.56
02696,復宏漢霖－Ｂs,40.55
02698,魏橋紡織,1.51
02699,新明中國,1.06
02700,格林國際控股,0.0
02708,艾伯科技,2.07
02718,東正金融,0.59
02722,重慶機電,0.475
02727,上海電氣s,2.39
02728,金泰能源控股,0.147
02738,華津國際控股,1.97
02768,佳源國際控股s,3.1
02772,中梁控股s,5.7
02777,富力地產s,9.36
02778,冠君產業信託s,4.69
02779,中國新華教育,2.08
02788,精熙國際,0.59
02789,遠大中國,0.062
02798,久泰邦達能源,1.98
02799,中國華融s,0.86
02800,盈富基金s,24.2
02801,安碩中國ETFs,25.4
02802,安碩亞洲新興s,0.0
02803,ＰＰ中國基石s,6.56
02804,ＰＰ越南s,61.0
02805,領航亞洲s,20.7
02806,ＧＸ中國消費s,51.2
02809,ＧＸ中國潔能s,50.2
02810,ＰＰ新興東盟s,58.0
02811,海通滬深三百s,14.82
02812,三星中國龍網s,13.0
02813,華夏政銀國債s,117.5
02819,ABF港債指數s,101.0
02820,ＧＸ中國生科s,76.0
02821,沛富基金s,116.7
02822,南方A50s,13.56
02823,安碩Ａ５０s,13.72
02824,力寶專選中港地產s,73.2
02825,標智香港100s,0.0
02826,ＧＸ中國雲算s,84.25
02827,標智滬深３００s,34.15
02828,恒生中國企業s,97.85
02832,博時ＦＡ５０s,0.0
02833,恒指ＥＴＦs,24.5
02834,安碩納指一百s,161.3
02836,安碩印度s,18.82
02838,恒生富時中國５０s,0.0
02840,SPDR金ETFs,1245.0
02843,東匯Ａ５０s,14.44
02845,ＧＸ中國電車s,55.35
02846,安碩滬深三百s,27.3
02848,ＴＲ 韓國s,454.6
02858,易鑫集團s,1.32
02863,高豐集團控股,0.0
02866,中遠海發s,0.79
02868,首創置業s,1.67
02869,綠城服務s,9.67
02877,神威藥業s,5.74
02878,Solomon Systech,0.092
02880,大連港s,0.72
02882,香港資源控股,0.046
02883,中海油田服務s,5.95
02885,彼岸控股,0.32
02886,濱海投資,1.24
02888,渣打集團s,37.0
02892,萬城控股,0.0
02898,龍潤茶,0.0
02899,紫金礦業s,3.42
02906,中國華仁-新,0.0
02985,米蘭站（舊）,0.0
02986,協同通信（舊）,0.0
02987,恒嘉融資租賃－舊,0.0
02988,新確科技（舊）,0.0
02989,SHOUGANG I-OLDs,1.42
02991,勵時集團（舊）,0.0
02994,中國新經濟（舊）,0.158
02995,中國海外發展二千s,0.0
02997,中國新經濟股權,0.03
03005,南方中證五百s,16.14
03007,ＴＲ 富時５０s,0.0
03010,安碩亞洲除日s,46.1
03011,Ａ工銀中金美s,0.0
03012,東匯香港３５s,17.7
03015,ＸＴＲＮ５０ 印度s,907.5
03016,ＴＲ 菲律賓s,0.0
03019,ＸＴＲ 環球s,0.0
03020,ＸＴＲ 美國s,596.0
03023,平安智能及機械人s,0.0
03024,標智上證５０s,0.0
03027,ＸＴＲ 俄羅斯s,16.8
03036,ＴＲ 台灣s,0.0
03040,ＧＸＭＳＣＩ中國s,32.35
03043,ＴＲ 太平洋s,0.0
03046,價值中國ETFs,0.0
03047,Ｆ山證鐵礦石s,0.0
03048,ＴＲ 巴西s,23.65
03049,ＸＴＲ 滬深三百s,0.0
03053,南方港元貨幣s,1029.2
03055,ＴＲ 中國s,0.0
03065,ＴＲ 新加坡s,8.8
03070,平安香港高息股s,23.7
03072,日興環球聯網s,0.0
03073,ＳＰＤＲ大中華s,39.1
03074,安碩ＭＳ台灣s,107.2
03077,ＰＰ美國庫s,0.0
03079,中金中國國債s,0.0
03080,平安中國國債s,0.0
03081,價值黃金s,41.25
03082,ＴＲ 馬來西亞s,0.0
03085,領航亞洲高息s,18.22
03086,ＢＭＯ納指s,17.48
03087,ＸＴＲ 富時越南s,188.2
03092,ＴＲ 泰國s,155.3
03093,中金優選一百s,0.0
03095,價值中國Ａ股s,6.48
03096,南方美元貨幣s,0.0
03097,ＦＧＸ原油s,1.75
03099,ＸＴＲ 印尼s,77.5
03100,易方達中一百s,0.0
03101,領航發展歐洲s,15.08
03110,ＧＸ恒生高股息率s,23.55
03115,安碩恒生指數s,86.3
03118,嘉實明晟Ａ股s,0.0
03121,ＢＭＯ亞太房地產s,8.52
03122,南方人民幣s,0.0
03126,領航日本s,22.15
03127,GX滬深三百s,0.0
03128,恒生Ａ股龍頭s,51.65
03140,領航標普五百s,19.84
03141,ＢＭＯ亞投債s,15.84
03143,ＢＭＯ香港銀行股s,6.56
03145,ＢＭＯ亞洲高息股s,8.4
03147,南方中創業板s,7.87
03149,南方ＭＳＣＩs,11.98
03157,華夏港股通小型股s,0.0
03160,ＢＭＯ日股對沖s,9.69
03163,平安中國多因子s,0.0
03165,ＢＭＯ歐優股對沖s,0.0
03166,平安中國質量因子s,0.0
03167,工銀南方中國s,70.85
03169,領航中國s,8.87
03170,安碩韓國二百s,80.1
03173,ＰＰ中新經濟s,8.21
03175,Ｆ三星原油期s,1.86
03181,ＰＰ亞洲創科s,0.0
03182,標智新經濟５０s,11.02
03186,中金金瑞中網s,65.4
03188,華夏滬深三百s,42.7
03197,華夏Ａ國際通s,10.04
03198,平安５ＨＡＮＤＬs,82.95
03199,南方政銀國債s,0.0
03300,中國玻璃,0.345
03301,融信中國s,7.84
03302,光控精技,0.5
03303,巨濤海洋石油服務,0.465
03306,江南布衣s,6.74
03308,金鷹商貿集團s,7.45
03309,希瑪眼科s,3.98
03311,中國建築國際s,5.96
03313,雅高控股,0.096
03315,金邦達寶嘉,1.55
03316,濱江服務,11.18
03318,中國香精香料,0.0
03319,雅生活服務s,39.4
03320,華潤醫藥s,4.84
03321,偉鴻集團控股,1.3
03322,永嘉集團,0.32
03323,中國建材s,9.55
03326,保發集團,0.0
03328,交通銀行s,4.73
03329,交銀國際,1.01
03330,靈寶黃金,1.01
03331,維達國際s,23.15
03332,南京中生聯合,0.0
03333,中國恒大s,12.8
03335,DBA電訊,0.0
03336,巨騰國際s,1.88
03337,安東油田服務s,0.48
03339,中國龍工s,2.69
03344,共享集團,0.026000000000000002
03348,中國鵬飛集團,1.36
03358,榮威國際控股,1.89
03360,遠東宏信s,6.03
03363,正業國際,0.0
03366,華僑城（亞洲）,1.86
03368,百盛集團,0.38
03369,秦港股份,1.27
03377,遠洋集團s,1.94
03378,廈門港務,0.72
03380,龍光地產控股s,11.86
03382,天津港發展s,0.5
03383,雅居樂集團s,8.11
03389,亨得利,0.305
03390,滿貫集團,0.93
03393,威勝控股s,2.62
03395,Persta Resources,0.0
03396,聯想控股s,9.04
03398,華鼎控股,0.295
03399,粵運交通,2.22
03600,現代牙科,1.2
03601,魯大師,2.97
03603,信基沙溪,2.9
03606,福耀玻璃s,16.36
03608,永盛新材料,1.88
03613,同仁堂國藥s,10.76
03616,恒達集團控股,0.91
03618,重慶農村商業銀行s,3.12
03623,中國金融發展,0.75
03626,HSSP Int'l,0.0
03628,仁恒實業控股,0.0
03633,中裕燃氣s,6.14
03636,保利文化集團,3.86
03638,華邦金融控股,0.25
03639,億達中國控股,0.0
03662,奧園健康s,7.65
03663,協眾國際控股,0.0
03666,國際天食,0.095
03668,兗煤澳大利亞s,0.0
03669,中國永達汽車s,7.02
03678,弘業期貨,0.0
03680,索信達控股,1.77
03681,中國抗體－Ｂ,3.35
03683,榮豐聯合控股,1.05
03686,祈福生活服務,0.53
03688,萊蒙國際,1.07
03689,康華醫療,0.0
03690,美團點評－Ｗs,101.1
03692,翰森製藥s,28.7
03698,徽商銀行,2.76
03699,光大永年,0.0
03700,映客互娛,1.05
03708,日成控股,0.24
03709,贏家時尚s,8.22
03718,北控城市資源,0.73
03728,正利控股,0.19899999999999998
03737,中智藥業,1.25
