code,name,price
03738,阜博集團,2.19
03759,康龍化成s,57.75
03768,滇池水務,1.84
03773,年年卡,0.32
03778,中國織材控股,0.0
03788,中國罕王控股,1.91
03789,御佳控股,0.102
03798,家鄉互動,2.99
03799,達利食品s,4.75
03800,保利協鑫能源s,0.225
03808,中國重汽s,15.9
03813,寶勝國際s,1.56
03816,ＫＦＭ金德,0.27
03818,中國動向s,0.65
03822,三和建築集團,0.107
03828,明輝國際,0.0
03830,童園國際,0.11699999999999999
03833,新疆新鑫礦業,0.31
03836,中國和諧汽車s,3.5
03838,中國澱粉,0.11900000000000001
03839,正大企業國際,1.29
03848,富道集團,6.57
03860,尚捷集團控股,0.0
03866,青島銀行s,0.0
03868,信義能源s,2.2
03869,弘和仁愛醫療,0.0
03877,中國船舶租賃s,1.03
03878,Vicon Holdings,0.53
03882,天彩控股,0.255
03883,中國奧園s,8.83
03886,康健國際醫療,0.0
03888,金山軟件s,27.8
03889,大成糖業,0.0
03893,易緯集團,0.057
03898,中車時代電氣s,24.0
03899,中集安瑞科s,3.51
03900,綠城中國s,7.36
03903,瀚華金控,0.335
03908,中金公司s,11.06
03918,金界控股s,9.25
03919,金力集團控股,0.335
03928,S&T Holdings,0.0
03933,聯邦制藥s,6.97
03938,ＬＦＧ投資控股,0.65
03939,萬國國際礦業,1.62
03948,伊泰煤炭,5.3
03958,東方證券s,3.96
03963,融眾金融,0.19399999999999998
03966,中國寶豐國際,1.64
03968,招商銀行s,35.3
03969,中國鐵路通信s,3.78
03978,卓越教育集團,3.32
03983,中海石油化學s,1.16
03988,中國銀行s,2.88
03989,首創環境,0.113
03990,美的置業s,19.06
03991,長虹佳華,0.7
03992,創毅控股,0.0
03993,洛陽鉬業s,2.23
03996,中國能源建設s,0.79
03997,電訊首科,0.0
03998,波司登s,1.98
03999,大成食品,0.61
04332,Amgens,0.0
04333,思科s,0.0
04335,英特爾s,0.0
04336,應用材料s,0.0
04337,星巴克－Ｔs,0.0
04338,微軟s,0.0
06030,中信証券s,14.48
06033,電訊數碼控股,2.17
06036,光麗科技,0.154
06038,信越控股,0.139
06049,保利物業s,80.5
06055,中煙香港s,15.2
06058,興證國際,0.26
06060,眾安在線s,25.75
06063,智中國際,0.45
06066,中信建投証券s,7.07
06068,睿見教育國際s,2.51
06069,盛業資本s,6.29
06080,榮智控股,0.305
06083,環宇物流（亞洲）,0.49
06088,鴻騰六零八八科技s,1.61
06090,勝捷企業,0.0
06093,和泓服務,1.36
06098,碧桂園服務s,35.35
06099,招商證券s,8.39
06100,有才天下獵聘s,16.28
06108,新銳醫藥,0.0
06110,滔搏,9.7
06111,大發地產,4.25
06113,UTS Marketing,0.9
06116,拉夏貝爾,0.78
06117,日照港裕廊,0.62
06118,奧星生命科技,4.53
06119,天源集團,0.43
06122,九台農商銀行s,2.71
06123,圓通速遞(國際),1.7
06128,泛亞國際,4.15
06133,維太創科,0.0
06136,康達國際環保,0.78
06138,哈爾濱銀行s,1.26
06139,金茂酒店－ＳＳs,0.0
06158,正榮地產s,4.83
06160,百濟神州s,97.15
06161,泰加保險,0.52
06162,天瑞汽車內飾,0.135
06163,彭順國際,0.0
06166,中國宏泰發展s,2.66
06168,中國優通,0.3
06169,宇華教育s,6.62
06178,光大證券s,4.93
06182,乙德投資控股,0.168
06183,中國綠寶,0.161
06185,康希諾生物－Ｂs,150.0
06186,中國飛鶴,14.82
06188,迪信通,0.0
06189,愛得威建設集團,1.32
06190,九江銀行,10.8
06193,泰林科建,1.25
06196,鄭州銀行s,2.17
06198,青島港國際s,4.22
06199,貴州銀行,2.39
06288,FAST RETAIL-DRS,35.15
06805,金茂源環保,0.55
06806,申萬宏源s,1.88
06808,高鑫零售s,12.52
06811,太興集團,1.37
06816,瑞港建設,0.0
06818,中國光大銀行s,3.01
06819,中智全球,5.24
06820,FriendTimes,2.51
06822,科勁國際,1.38
06823,香港電訊－ＳＳs,11.98
06826,昊海生物科技s,33.95
06828,北京燃氣藍天,0.149
06829,龍昇集團控股,0.16899999999999998
06830,華眾車載,0.7
06833,興科蓉醫藥,0.0
06836,天韻國際控股,0.81
06837,海通證券股份s,6.92
06838,盈利時,0.0
06839,雲南水務投資,1.48
06855,亞盛醫藥－B,28.0
06858,本間高爾夫,4.0
06860,指尖悅動,0.44
06862,海底撈國際s,32.95
06865,福萊特玻璃s,4.76
06866,佐力科創小額貸款,0.33
06868,天福(開曼)s,5.56
06869,長飛光纖光纜s,14.94
06877,CLSA Premium,0.0
06878,鼎豐集團控股,0.455
06880,騰邦控股,0.55
06881,中國銀河s,3.78
06882,東瀛遊,0.3
06885,河南金馬能源,2.95
06886,華泰證券s,12.82
06888,英達公路再生科技,0.158
06889,DYNAM JAPAN HLDGSs,7.51
06890,康利國際控股,0.88
06893,衍生集團,0.71
06896,金嗓子,1.49
06898,中國鋁罐,0.0
06899,聯眾國際控股,0.58
06908,宏光照明,0.0
06918,奇士達,0.9
06919,人瑞人才,38.0
06928,TOMO Holdings,0.7
06966,中國萬桐園,0.65
07200,ＦＬ二南方恒指s,7.09
07205,ＦＬ二　三星恒指s,5.94
07221,ＦＬ二華夏恒指s,7.64
07228,ＦＬ二　三星國指s,5.24
07230,ＦＬ二ＧＸ國指s,0.0
07231,ＦＬ二ＧＸ恒指s,7.5
07242,ＦＬ二易方達恒指s,0.0
07261,ＦＬ二華夏納一百s,35.65
07267,ＦＬ二華夏國指s,6.66
07288,ＦＬ二南方國指s,6.14
07300,ＦＩ南方恒指s,5.89
07302,ＦＩ易方達恒指s,0.0
07312,ＦＩ　三星恒指s,4.91
07321,ＦＩ華夏恒指s,6.4
07322,ＸＩＧＸ標普s,10.5
07328,ＦＩ　三星國指s,5.11
07331,ＦＩ華夏納一百s,7.15
07336,ＦＩＧＸ恒指s,0.0
07341,ＦＩ華夏國指s,6.57
07362,ＦＩＧＸ國指s,0.0
07500,ＦＩ二南方恒指s,7.77
07522,ＦＩ二華夏納一百s,7.36
07568,ＦＩ二南方納指s,5.0
07588,ＦＩ二南方國指s,6.2
08001,東方匯財證券,0.0
08003,世大控股,0.0
08005,裕興科技,0.265
08006,華泰瑞銀,0.07
08007,環球戰略集團,0.031
08009,華夏能源控股,0.28
08011,百田石油,0.057
08013,ECI Technology,0.05
08017,捷利交易寶,0.0
08018,匯財金融投資,0.0
08019,皓文控股,0.0
08020,宏海控股集團,0.0
08021,匯隆控股,0.038
08022,永耀集團控股,0.02
08023,鄺文記,0.0
08025,亞洲資產（新）,0.95
08026,朗華國際集團,0.63
08027,吉輝控股,0.018000000000000002
08028,天時軟件,0.0
08029,太陽國際,0.19
08030,匯聯金融服務,0.0
08031,易通訊集團,0.0
08032,非凡中國s,0.44
08033,愛達利網絡,0.0
08035,駿高控股,0.239
08036,電子交易集團,0.0
08037,中國生物科技服務,1.19
08039,中國卓銀,0.0
08040,ＤＣＢ控股,0.0
08041,薈萃國際（控股）,0.0
08042,高奧士國際,0.0
08043,Atlinks Group,0.13
08045,南大蘇富特,0.0
08047,中國海洋捕撈,0.159
08048,御德國際控股,0.063
08049,吉林長龍藥業,1.24
08050,量子思維,0.0
08051,訊智海,7.2
08052,陸慶娛樂,0.034
08053,比優集團,0.37
08055,中國網絡信息科技,0.0
08056,生活概念,0.0
08057,麥迪森控股,0.16699999999999998
08059,朝威控股,0.0
08060,國聯通信,0.0
08062,俊盟國際,0.0
08063,環球大通集團,0.0
08065,高萌科技集團,0.231
08066,品創控股,0.0
08067,東方大學城控股,0.0
08069,縱橫遊控股,1.24
08070,僑洋國際控股,0.0
08071,中彩網通控股,0.025
08072,羅馬集團,0.28
08073,興業新材料,0.0
08075,寰亞傳媒集團,0.0
08076,新利軟件,0.142
08078,中國創意數碼,0.0
08079,易還財務投資,0.285
08080,北亞策略,0.475
08081,恆泰裕集團,0.023
08082,太陽娛樂集團,0.495
08083,中國有贊s,0.66
08085,香港生命科學,0.0
08086,新維國際控股,0.045
08087,中國三三傳媒,0.017
08088,匯友生命科學,0.0
08089,華人策略控股,0.095
08090,中國融保金融集團,0.0
08091,奧傳思維控股,0.0
08092,ITE HOLDINGS,0.0
08093,萬星控股,0.39
08095,北大青鳥環宇,0.51
08096,賞之味,0.08900000000000001
08098,昌利控股,0.051
08100,智易控股,0.0
08101,壹家壹品,0.09300000000000001
08103,HMVOD視頻,0.21
08105,皇岦國際教育,0.0
08106,浙江升華蘭德,0.0
08107,威誠國際控股,0.068
08108,福澤集團,0.0
08109,麒麟集團控股,0.0
08111,中國科技產業集團,0.0
08112,基石金融控股,0.01
08113,揚宇科技,0.25
08115,上海青浦消防,0.0
08116,中國幸福投資,0.0
08117,中國基礎能源,0.0
08118,濠亮環球,0.405
08119,即時科研,0.0
08120,國農金融投資,0.0
08121,超凡網絡,0.024
08123,華億金控,0.0
08125,仁德資源,0.059000000000000004
08126,Ｇ﹒Ａ﹒控股,0.0
08128,中國地熱能,0.053
08130,大地國際集團,0.11900000000000001
08131,辰罡科技,0.0
08132,中油港燃,0.0
08133,鑄能控股,0.016
08135,正美豐業汽車玻璃,0.0
08136,英馬斯集團,0.0
08137,洪橋集團s,0.33
08139,長安仁恒,0.0
08140,人和科技,0.0
08142,德利機械,0.235
08143,金威醫療,0.055
08146,怡園酒業,0.0
08147,匯思太平洋,0.10400000000000001
08148,奧柏中國,0.06
08149,浩德控股,0.0
08150,無縫綠色,0.03
08151,寶申控股,0.0
08152,明樑控股,0.0
08153,科地農業,0.049
08155,南華資產控股,0.0
08156,國藥科技股份,0.239
08158,中國再生醫學,0.255
08159,輝煌科技,0.0
08160,金匯教育,0.162
08161,醫匯集團,0.049
08162,港銀控股,0.0
08163,領智金融,0.0
08165,華普智通,0.0
08166,中國農業生態,0.04
08167,中國新電信,0.135
08168,寶積資本,0.0
08169,環康集團,0.0
08170,全民國際,0.0
08171,中國趨勢,0.0
08172,拉近網娛,0.098
08173,萬亞企業控股,0.024
08175,中國數碼文化,0.052000000000000005
08176,超人智能,0.0
08178,中國信息科技,0.07200000000000001
08179,新煮意控股,0.0
08181,時時服務,0.315
08186,同仁資源,0.12
08187,積木集團,0.43
08188,駿傑集團控股,0.17
08189,泰達生物,0.0
08190,康佰控股,0.0
08191,鴻偉亞洲,0.0
08192,環球通証,0.0
08193,亞太金融投資,0.17
08195,樂亞國際控股,0.138
08196,建禹集團,0.0
08198,樂透互娛,0.087
08200,修身堂,0.0
08201,寶聯控股,0.0
08202,匯創控股,0.023
08203,凱順控股,0.142
08205,交大慧谷,0.0
08206,神通機器人教育,0.215
08207,中新控股,0.0
08208,WMCH Global,0.29
08210,衍匯亞洲,0.05
08211,浙江永安,0.0
08212,譽滿國際控股,0.0
08213,榮暉控股,0.098
08215,第一信用金融,0.0
08216,豐城控股,0.26
08217,聯旺集團,0.08800000000000001
08218,毅高國際控股,0.0
08219,恆偉集團控股,0.0
08220,比高集團控股,0.0
08221,PF Group Hold,0.0
08222,壹照明集團,0.0
08223,紫元元控股,1.01
08225,中國醫療集團,0.82
08226,樹熊金融集團,0.017
08227,海天天線,1.86
08228,國藝娛樂,0.18
08229,Future Data Group,0.0
08230,中國宇天,0.0
08231,節能元件,0.0
08232,Classified Group,0.079
08235,賽迪顧問,0.0
08236,寶德科技集團,2.62
08237,華星控股,0.024
08238,惠陶集團,0.0
08241,英記茶莊集團,0.122
08242,新威斯頓,0.063
08243,大賀傳媒,0.0
08245,安悅國際控股,0.075
08246,中華燃氣,0.0
08247,中生北控生物科技,0.0
08249,瑞遠智控,0.0
08250,絲路能源,0.013999999999999999
08255,神州數字新金融,0.25
08256,金利通,0.0
08257,靖洋集團控股,0.213
08258,西北實業,0.0
08259,Hon Corp,0.069
08260,銀合控股,0.18
08262,宏強控股,0.0
08265,中國之信集團,0.013999999999999999
08266,卓信國際控股,0.138
08267,藍港互動,0.0
08268,迪臣建設,0.081
08269,富譽控股,0.0
08270,中國煤層氣,0.0
08271,環球數碼創意,0.106
08272,華人飲食集團,0.092
08275,永勤集團控股,0.0
08277,駿東控股,0.0
08279,亞博科技控股,0.3
08280,中國數字視頻,0.0
08281,中國金典集團,0.165
08282,智傲控股,0.0
08283,正力控股,0.245
08285,森浩集團,0.0
08286,長城微光,0.0
08287,百家淘客,0.247
08290,亞勢備份軟件開發,0.0
08292,盛良物流,0.036000000000000004
08293,星亞控股,0.033
08295,中植資本國際,0.7
08296,中國生命集團,0.132
08297,芭迪貝伊,0.162
08299,大唐潼金,0.0
08300,皇璽餐飲集團,0.0
08301,明華科技,0.0
08305,棠記控股,0.0
08307,密迪斯肌,0.114
08308,古兜控股,0.7
08309,萬成環球控股,0.0
08310,大豐港,0.26
08311,圓美光電,0.0
08313,杰地集團,0.275
08315,長城匯理,0.0
08316,柏榮集團控股,0.033
08317,財華社集團,0.0
08319,思博系統,0.061
08320,沛然環保,0.0
08321,泰錦控股,0.0
08325,中國支付通,0.0
08326,同景新能源,0.2
08328,信義香港,1.2
08329,海王英特龍,0.23
08331,恆勤集團,0.0
08333,阿仕特朗金融,0.142
08337,直通電訊,0.0
08340,域高金融,0.03
08341,艾碩控股,0.24
08346,創新電子控股,0.0
08347,F8企業控股,0.217
08348,濱海泰達物流,0.37
08349,美固科技控股,0.68
08350,駿溢環球金融,0.0
08351,俊文寶石,0.0
08353,安科系統,0.0
08356,中國新華電視,0.017
08357,Republic Healthcare,0.33
08360,利駿集團香港,0.035
08362,運興泰集團,0.0
08363,SDM Group Hold,1.35
08365,建泉國際控股,0.0
08366,浙江聯合投資,0.35
08367,倩碧控股,0.03
08368,中國創意控股,0.075
08370,智昇集團控股,0.0
08371,嚐高美集團,0.0
08372,君百延集團,0.071
08373,靛藍星,0.35
08375,弘浩國際控股,0.0
08376,方圓房服集團,0.0
08377,申酉控股,0.049
08379,匯安智能,0.040999999999999995
08383,東駿控股,0.07
08385,萬里印刷,0.249
08391,精雅印刷集團,0.43
08392,舍圖控股,0.06
08395,齊家控股,0.0
08400,亞洲先鋒娛樂,0.057
08401,源想集團,0.0
08402,GT Steel Construct,0.455
08403,天平道合,0.03
08405,恒智控股,0.0
08406,合寶豐年,0.122
08411,K W Nelson Group,0.17
08412,高門集團,0.115
08413,亞洲雜貨,0.51
08416,HM International,0.083
08417,大地教育控股,0.034
08418,傲迪瑪汽車,0.79
08419,ＡＶ策劃推廣,0.45
08420,Nexion Technologies,0.0
08421,永順控股香港,0.445
08422,ＷＴ集團,0.0
08423,CHI HO DEV,0.285
08425,興銘控股,2.29
08426,雅居投資控股,0.0
08427,瑞強集團,0.18100000000000002
08428,國茂控股,0.21
08429,冰雪集團,0.54
08430,春能控股,0.048
08431,浩柏國際,0.063
08432,太平洋酒吧,0.078
08436,德寶集團控股,0.245
08437,德斯控股,0.55
08439,新百利融資,0.0
08441,國際永勝集團,0.58
08445,怡康泰工程集團,0.0
08446,ITP Holdings,0.09
08447,MS Concept,0.033
08448,環球印館,0.099
08450,鉅京控股,0.035
08451,日光控股,0.052000000000000005
08452,富銀融資股份,0.58
08455,禮建德集團,0.05
08456,民信國際控股,0.10800000000000001
08460,基地錦標集團,0.08900000000000001
08462,橋英控股,0.21600000000000003
08465,高科橋光導,0.0
08471,新達控股,0.132
08472,立高控股,0.0
08473,彌明生活百貨,0.17600000000000002
08475,千盛集團控股,0.66
08476,大洋環球控股,0.0
08479,金泰豐國際控股,0.42
08480,飛霓控股,1.05
08481,盛龍錦秀國際,0.325
08482,萬勵達,0.14
08483,名仕快相,0.061
08485,竣球控股,0.21899999999999997
08487,ISP Global,0.72
08490,駿碼科技,0.34
08491,Cool Link,1.76
08493,龍皇集團,0.0
08495,1957 & CO.,0.0
08500,天泓文創,0.65
08501,莊皇集團公司,0.53
08502,遠航港口,0.244
08506,福紡控股,0.14
08507,愛世紀集團,0.172
08509,威揚酒業控股,0.0
08510,Top Standard Corp,0.192
08511,Zhicheng Technology,0.107
08512,凱富善集團控股,0.044000000000000004
08513,官醞控股,0.77
08516,廣駿集團控股,4.7
08519,佳民集團,0.0
08521,智紡國際控股,0.0
08523,常滿控股,0.57
08525,百應租賃控股,0.43
08526,榮豐集團亞洲,0.41
08527,聚利寶控股,0.0
08532,寶發控股,0.0
08535,熒德控股,0.0
08536,TL Natural Gas,0.14
08537,創輝珠寶集團,0.12
08540,勝利證券,0.0
08545,佰悅集團,0.124
08547,Pacific Legend,0.0
08593,聯旺集團（舊）,0.0
08596,亞洲資產（舊）,0.0
08597,首都金融控股－舊,0.31
08598,萬成金屬包裝,0.3
08601,Boltek,0.228
08603,亮晴控股,0.0
08606,倢冠控股,0.062
08607,納尼亞集團,0.217
08609,永續農業,0.11900000000000001
08611,Mindtell Tech,0.0
08612,維亮控股,1.01
08613,東方支付集團控股,0.075
08616,新威工程集團,0.375
08617,永聯豐控股,0.465
08619,WAC Holdings,0.0
08620,亞洲速運,0.315
08621,Metropolis Capital,0.12
08622,華康生物醫學,0.129
08627,旅橙文化,0.142
08631,申港控股,0.45
08635,連成科技集團,0.092
08645,Nomad Tech,0.076
08646,中國宏光,0.85
08668,瀛海集團,0.095
09010,安碩亞洲除日-Us,5.94
09011,Ａ工銀中金美－Ｕs,0.0
09047,Ｆ山證鐵礦石－Ｕs,0.0
09072,日興環球聯網－Ｕs,0.0
09074,安碩ＭＳ台灣－Ｕs,13.92
09077,ＰＰ美國庫－Ｕs,0.0
09078,ＰＰ美國庫Ａ－Ｕs,0.0
09081,價值黃金－Ｕs,0.0
09085,領航亞洲高息－Ｕs,0.0
09086,ＢＭＯ納指－Ｕs,0.0
09096,南方美元貨幣－Ｕs,0.0
09101,領航發展歐洲－Ｕs,0.0
09115,安碩恒生指數－Ｕs,11.12
09126,領航日本－Ｕs,0.0
09140,領航標普五百－Ｕs,2.57
09141,ＢＭＯ亞投債－Ｕs,0.0
09167,工銀南方中國－Ｕs,9.27
09169,領航中國－Ｕs,0.0
09170,安碩韓國二百－Ｕs,0.0
09173,ＰＰ中新經濟－Ｕs,0.0
09181,ＰＰ亞洲創科－Ｕs,0.0
09186,中金金瑞中網－Ｕs,0.0
09803,ＰＰ中國基石－Ｕs,0.0
09804,ＰＰ越南－Ｕs,7.73
09805,領航亞洲－Ｕs,0.0
09806,ＧＸ中國消費－Ｕs,6.69
09809,ＧＸ中國潔能－Ｕs,6.52
09810,ＰＰ新興東盟－Ｕs,0.0
09820,ＧＸ中國生科－Ｕs,9.93
09826,ＧＸ中國雲算－Ｕs,11.0
09834,安碩納指一百－Ｕs,0.0
09836,安碩印度-Us,2.45
09845,ＧＸ中國電車－Ｕs,7.22
09846,安碩滬深三百－Ｕs,3.54
09900,德益控股,0.0
09909,寶龍商業管理,12.68
09911,赤子城科技,1.8
09916,興業物聯,1.42
09918,麗年國際,0.114
09919,艾德韋宣集團,0.9
09922,九毛九,9.41
09928,時代鄰里,5.92
09929,澳達控股,0.102
09933,GHW Intl,0.24
09936,稀美資源,2.08
09938,華和控股,0.315
09966,康寧傑瑞製藥－Ｂ,18.0
09968,匯景控股,2.01
09969,諾誠健華－Ｂ,14.52
09988,阿里巴巴－ＳＷs,204.4
09998,光榮控股,0.65
80737,灣區發展－Ｒs,0.0
82805,領航亞洲－Ｒs,0.0
82811,海通滬深三百－Ｒs,0.0
82813,華夏政銀國債－Ｒs,0.0
82822,南方A50－Ｒs,12.46
82823,安碩Ａ５０－Ｒs,12.48
82828,恒生中國企業－Ｒs,89.35
82832,博時ＦＡ５０－Ｒs,0.0
82833,恒指ＥＴＦ－Ｒs,22.45
82834,安碩納指一百－Ｒs,0.0
82836,安碩印度-Rs,17.34
82843,東匯Ａ５０－Ｒs,0.0
82846,安碩滬深三百－Ｒs,0.0
83005,南方中證五百－Ｒs,0.0
83010,安碩亞洲除日-Rs,0.0
83012,東匯香港３５－Ｒs,16.18
83053,南方港元貨幣－Ｒs,0.0
83074,安碩ＭＳ台灣－Ｒs,0.0
83079,中金中國國債－Ｒs,0.0
83081,價值黃金－Ｒs,0.0
83085,領航亞洲高息－Ｒs,0.0
83093,中金優選一百－Ｒs,0.0
83095,價值中國Ａ股－Ｒs,0.0
83100,易方達中一百－Ｒs,38.45
83101,領航發展歐洲－Ｒs,0.0
83115,安碩恒生指數－Ｒs,0.0
83118,嘉實明晟Ａ股－Ｒs,0.0
83122,南方人民幣－Ｒs,0.0
83126,領航日本－Ｒs,0.0
83127,ＧＸ滬深三百－Ｒs,13.08
83128,恒生Ａ股龍頭－Ｒs,47.15
83140,領航標普五百－Ｒs,0.0
83147,南方中創業板－Ｒs,0.0
83149,南方ＭＳＣＩ－Ｒs,11.0
83167,工銀南方中國－Ｒs,65.95
83168,恒生人幣金ＥＴＦs,0.0
83169,領航中國－Ｒs,8.11
83170,安碩韓國二百－Ｒs,0.0
83186,中金金瑞中網－Ｒs,59.75
83188,華夏滬深三百－Ｒs,39.2
83197,華夏Ａ國際通－Ｒs,0.0
83199,南方政銀國債－Ｒs,106.6
87001,匯賢產業信託s,2.26
